id,date,state_name,state_code,region,wind_energy,solar_energy,other_renewable_energy,total_renewable_energy
59999,06-03-2025,Gujarat,24,Western Region,26.8,57.4,0.3,84.5
60000,06-03-2025,Haryana,6,Northern Region,0,1.04,1.45,2.49
60001,06-03-2025,Himachal Pradesh,2,Northern Region,0,0.13,5.39,5.52
60002,06-03-2025,Jammu And Kashmir,1,Northern Region,0,0,0,0
60003,06-03-2025,Jharkhand,20,Eastern Region,0,0,0,0
60004,06-03-2025,Karnataka,29,Southern Region,11.54,37.91,9.07,58.52
60005,06-03-2025,Kerala,32,Southern Region,0.08,1.46,0,1.54
60006,06-03-2025,Ladakh,37,Northern Region,0,0,0,0
60007,06-03-2025,Madhya Pradesh,23,Western Region,2.9,12.4,1.9,17.2
60008,06-03-2025,Maharashtra,27,Western Region,8.6,28.8,0,37.4
60009,06-03-2025,Manipur,14,North-Eastern Region,0,0,0,0
60010,06-03-2025,Meghalaya,17,North-Eastern Region,0,0,0,0
60011,06-03-2025,Mizoram,15,North-Eastern Region,0,0.15,0,0.15
60012,06-03-2025,Nagaland,13,North-Eastern Region,0,0,0,0
60013,06-03-2025,Odisha,21,Eastern Region,0,2.32,0.47,2.79
60014,06-03-2025,Puducherry,34,Southern Region,0,0.07,0,0.07
60015,06-03-2025,Punjab,3,Northern Region,0,4.32,2.19,6.51
60016,06-03-2025,Rajasthan,8,Northern Region,4.44,39.81,1.24,45.49
60017,06-03-2025,Sikkim,11,Eastern Region,0,0,0,0
60018,06-03-2025,Tamil Nadu,33,Southern Region,4.29,45,0,49.29
60019,06-03-2025,Telangana,36,Southern Region,1.03,24.84,0,25.87
60020,06-03-2025,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
60021,06-03-2025,Tripura,16,North-Eastern Region,0,0.02,0,0.02
60022,06-03-2025,Uttar Pradesh,9,Northern Region,0,18.6,0,18.6
60023,06-03-2025,Uttarakhand,5,Northern Region,0,0.77,0.45,1.22
60024,06-03-2025,West Bengal,19,Eastern Region,0,0,1.21,1.21
60025,07-03-2025,All India,99,None,58.43,290.86,26.94,376.23
60026,07-03-2025,Andhra Pradesh,28,Southern Region,5.91,15.56,0,21.47
60027,07-03-2025,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
60028,07-03-2025,Assam,18,North-Eastern Region,0,1.02,0,1.02
60029,07-03-2025,Bihar,10,Eastern Region,0,1.26,0.58,1.84
60030,07-03-2025,Chandigarh,4,Northern Region,0,0,0,0
60031,07-03-2025,Chhattisgarh,22,Western Region,0,4.2,1.1,5.3
60032,07-03-2025,Delhi,7,Northern Region,0,0,1.67,1.67
60033,07-03-2025,Goa,30,Western Region,0,0,0,0
60034,07-03-2025,Gujarat,24,Western Region,22.2,55.7,0.3,78.2
60035,07-03-2025,Haryana,6,Northern Region,0,0.98,1.58,2.56
60036,07-03-2025,Himachal Pradesh,2,Northern Region,0,0.13,5.26,5.39
60037,07-03-2025,Jammu And Kashmir,1,Northern Region,0,0,0,0
60038,07-03-2025,Jharkhand,20,Eastern Region,0,0,0,0
60039,07-03-2025,Karnataka,29,Southern Region,11,38.19,9.35,58.54
60040,07-03-2025,Kerala,32,Southern Region,0.13,1.49,0,1.62
60041,07-03-2025,Ladakh,37,Northern Region,0,0,0,0
60042,07-03-2025,Madhya Pradesh,23,Western Region,2.5,12,1.9,16.4
60043,07-03-2025,Maharashtra,27,Western Region,5.2,28.2,0,33.4
60044,07-03-2025,Manipur,14,North-Eastern Region,0,0,0,0
60045,07-03-2025,Meghalaya,17,North-Eastern Region,0,0,0,0
60046,07-03-2025,Mizoram,15,North-Eastern Region,0,0.15,0,0.15
60047,07-03-2025,Nagaland,13,North-Eastern Region,0,0,0,0
60048,07-03-2025,Odisha,21,Eastern Region,0,2.47,0.37,2.84
60049,07-03-2025,Puducherry,34,Southern Region,0,0.07,0,0.07
60050,07-03-2025,Punjab,3,Northern Region,0,4.1,2.19,6.29
60051,07-03-2025,Rajasthan,8,Northern Region,6.64,38.27,1,45.91
60052,07-03-2025,Sikkim,11,Eastern Region,0,0,0,0
60053,07-03-2025,Tamil Nadu,33,Southern Region,4.66,44.8,0,49.46
60054,07-03-2025,Telangana,36,Southern Region,0.19,23.24,0,23.43
60055,07-03-2025,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
60056,07-03-2025,Tripura,16,North-Eastern Region,0,0.02,0,0.02
60057,07-03-2025,Uttar Pradesh,9,Northern Region,0,18.3,0,18.3
60058,07-03-2025,Uttarakhand,5,Northern Region,0,0.71,0.45,1.16
60059,07-03-2025,West Bengal,19,Eastern Region,0,0,1.19,1.19
60060,08-03-2025,All India,99,None,60.3,281.34,25.9,367.54
60061,08-03-2025,Andhra Pradesh,28,Southern Region,5.29,15.22,0,20.51
60062,08-03-2025,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
60063,08-03-2025,Assam,18,North-Eastern Region,0,0.97,0,0.97
60064,08-03-2025,Bihar,10,Eastern Region,0,1.24,0.55,1.79
60065,08-03-2025,Chandigarh,4,Northern Region,0,0,0,0
60066,08-03-2025,Chhattisgarh,22,Western Region,0,3.7,1.1,4.8
60067,08-03-2025,Delhi,7,Northern Region,0,0,1.73,1.73
60068,08-03-2025,Goa,30,Western Region,0,0,0,0
60069,08-03-2025,Gujarat,24,Western Region,22.4,55.1,0.1,77.6
60070,08-03-2025,Haryana,6,Northern Region,0,1,1.77,2.77
60071,08-03-2025,Himachal Pradesh,2,Northern Region,0,0.13,5.18,5.31
60072,08-03-2025,Jammu And Kashmir,1,Northern Region,0,0,0,0
60073,08-03-2025,Jharkhand,20,Eastern Region,0,0,0,0
60074,08-03-2025,Karnataka,29,Southern Region,6.84,36.6,8.17,51.61
60075,08-03-2025,Kerala,32,Southern Region,0.12,1.51,0,1.63
60076,08-03-2025,Ladakh,37,Northern Region,0,0,0,0
60077,08-03-2025,Madhya Pradesh,23,Western Region,9,12.1,1.9,23
60078,08-03-2025,Maharashtra,27,Western Region,5.6,27.4,0,33
60079,08-03-2025,Manipur,14,North-Eastern Region,0,0,0,0
60080,08-03-2025,Meghalaya,17,North-Eastern Region,0,0,0,0
60081,08-03-2025,Mizoram,15,North-Eastern Region,0,0.14,0,0.14
60082,08-03-2025,Nagaland,13,North-Eastern Region,0,0,0,0
60083,08-03-2025,Odisha,21,Eastern Region,0,2.51,0.33,2.84
60084,08-03-2025,Puducherry,34,Southern Region,0,0.07,0,0.07
60085,08-03-2025,Punjab,3,Northern Region,0,3.73,2.19,5.92
60086,08-03-2025,Rajasthan,8,Northern Region,6.05,37.58,1.28,44.91
60087,08-03-2025,Sikkim,11,Eastern Region,0,0,0,0
60088,08-03-2025,Tamil Nadu,33,Southern Region,4.77,41.1,0,45.87
60089,08-03-2025,Telangana,36,Southern Region,0.23,22.13,0,22.36
60090,08-03-2025,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
60091,08-03-2025,Tripura,16,North-Eastern Region,0,0.02,0,0.02
60092,08-03-2025,Uttar Pradesh,9,Northern Region,0,18.4,0,18.4
60093,08-03-2025,Uttarakhand,5,Northern Region,0,0.69,0.45,1.14
60094,08-03-2025,West Bengal,19,Eastern Region,0,0,1.15,1.15
60095,09-03-2025,All India,99,None,82.27,280.01,27,389.28
60096,09-03-2025,Andhra Pradesh,28,Southern Region,18.31,15.73,0,34.04
60097,09-03-2025,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
60098,09-03-2025,Assam,18,North-Eastern Region,0,0.98,0,0.98
60099,09-03-2025,Bihar,10,Eastern Region,0,1.18,0.55,1.73
60100,09-03-2025,Chandigarh,4,Northern Region,0,0,0,0
60101,09-03-2025,Chhattisgarh,22,Western Region,0,3.8,1.1,4.9
60102,09-03-2025,Delhi,7,Northern Region,0,0,1.94,1.94
60103,09-03-2025,Goa,30,Western Region,0,0,0,0
60104,09-03-2025,Gujarat,24,Western Region,19.4,54.6,0.3,74.3
60105,09-03-2025,Haryana,6,Northern Region,0,0.87,1.84,2.71
60106,09-03-2025,Himachal Pradesh,2,Northern Region,0,0.35,5.62,5.97
60107,09-03-2025,Jammu And Kashmir,1,Northern Region,0,0,0,0
60108,09-03-2025,Jharkhand,20,Eastern Region,0,0,0,0
60109,09-03-2025,Karnataka,29,Southern Region,11.4,34.63,8.63,54.66
60110,09-03-2025,Kerala,32,Southern Region,0.15,1.48,0,1.63
60111,09-03-2025,Ladakh,37,Northern Region,0,0,0,0
60112,09-03-2025,Madhya Pradesh,23,Western Region,9.3,11.8,1.7,22.8
60113,09-03-2025,Maharashtra,27,Western Region,6.5,26.1,0,32.6
60114,09-03-2025,Manipur,14,North-Eastern Region,0,0,0,0
60115,09-03-2025,Meghalaya,17,North-Eastern Region,0,0,0,0
60116,09-03-2025,Mizoram,15,North-Eastern Region,0,0.15,0,0.15
60117,09-03-2025,Nagaland,13,North-Eastern Region,0,0,0,0
60118,09-03-2025,Odisha,21,Eastern Region,0,2.33,0.41,2.74
60119,09-03-2025,Puducherry,34,Southern Region,0,0.08,0,0.08
60120,09-03-2025,Punjab,3,Northern Region,0,3.5,2.19,5.69
60121,09-03-2025,Rajasthan,8,Northern Region,4.27,36.61,1.23,42.11
60122,09-03-2025,Sikkim,11,Eastern Region,0,0,0,0
60123,09-03-2025,Tamil Nadu,33,Southern Region,12.13,46.8,0,58.93
60124,09-03-2025,Telangana,36,Southern Region,0.81,20.45,0,21.26
60125,09-03-2025,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
60126,09-03-2025,Tripura,16,North-Eastern Region,0,0,0,0
60127,09-03-2025,Uttar Pradesh,9,Northern Region,0,17.9,0,17.9
60128,09-03-2025,Uttarakhand,5,Northern Region,0,0.67,0.43,1.1
60129,09-03-2025,West Bengal,19,Eastern Region,0,0,1.06,1.06
60130,10-03-2025,All India,99,None,132.35,273.17,29.33,434.85
60131,10-03-2025,Andhra Pradesh,28,Southern Region,29.31,15.46,0,44.77
60132,10-03-2025,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
60133,10-03-2025,Assam,18,North-Eastern Region,0,0.98,0,0.98
60134,10-03-2025,Bihar,10,Eastern Region,0,0.97,0.54,1.51
60135,10-03-2025,Chandigarh,4,Northern Region,0,0,0,0
60136,10-03-2025,Chhattisgarh,22,Western Region,0,3.6,1.1,4.7
60137,10-03-2025,Delhi,7,Northern Region,0,0,1.66,1.66
60138,10-03-2025,Goa,30,Western Region,0,0,0,0
60139,10-03-2025,Gujarat,24,Western Region,17.4,53.6,0.1,71.1
60140,10-03-2025,Haryana,6,Northern Region,0,0.78,1.78,2.56
60141,10-03-2025,Himachal Pradesh,2,Northern Region,0,0.31,5.55,5.86
60142,10-03-2025,Jammu And Kashmir,1,Northern Region,0,0,0,0
60143,10-03-2025,Jharkhand,20,Eastern Region,0,0,0,0
60144,10-03-2025,Karnataka,29,Southern Region,28.11,37.57,11.1,76.78
60145,10-03-2025,Kerala,32,Southern Region,0.38,1.59,0,1.97
60146,10-03-2025,Ladakh,37,Northern Region,0,0,0,0
60147,10-03-2025,Madhya Pradesh,23,Western Region,12.3,11.4,1.9,25.6
60148,10-03-2025,Maharashtra,27,Western Region,13.4,24,0,37.4
60149,10-03-2025,Manipur,14,North-Eastern Region,0,0,0,0
60150,10-03-2025,Meghalaya,17,North-Eastern Region,0,0,0,0
60151,10-03-2025,Mizoram,15,North-Eastern Region,0,0.07,0,0.07
60152,10-03-2025,Nagaland,13,North-Eastern Region,0,0,0,0
60153,10-03-2025,Odisha,21,Eastern Region,0,2.4,0.37,2.77
60154,10-03-2025,Puducherry,34,Southern Region,0,0.07,0,0.07
60155,10-03-2025,Punjab,3,Northern Region,0,3.39,2.19,5.58
60156,10-03-2025,Rajasthan,8,Northern Region,4.57,34.93,1.52,41.02
60157,10-03-2025,Sikkim,11,Eastern Region,0,0,0,0
60158,10-03-2025,Tamil Nadu,33,Southern Region,25.77,43.6,0,69.37
60159,10-03-2025,Telangana,36,Southern Region,1.11,20.93,0,22.04
60160,10-03-2025,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
60161,10-03-2025,Tripura,16,North-Eastern Region,0,0,0,0
60162,10-03-2025,Uttar Pradesh,9,Northern Region,0,16.9,0,16.9
60163,10-03-2025,Uttarakhand,5,Northern Region,0,0.62,0.43,1.05
60164,10-03-2025,West Bengal,19,Eastern Region,0,0,1.09,1.09
60165,11-03-2025,All India,99,None,131.23,237.36,26.68,395.27
60166,11-03-2025,Andhra Pradesh,28,Southern Region,24.81,16.06,0,40.87
60167,11-03-2025,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
60168,11-03-2025,Assam,18,North-Eastern Region,0,0.84,0,0.84
60169,11-03-2025,Bihar,10,Eastern Region,0,1.08,0.28,1.36
60170,11-03-2025,Chandigarh,4,Northern Region,0,0,0,0
60171,11-03-2025,Chhattisgarh,22,Western Region,0,4,1.1,5.1
60172,11-03-2025,Delhi,7,Northern Region,0,0,1.79,1.79
60173,11-03-2025,Goa,30,Western Region,0,0,0,0
60174,11-03-2025,Gujarat,24,Western Region,19,51.3,0.3,70.6
60175,11-03-2025,Haryana,6,Northern Region,0,0.67,1.77,2.44
60176,11-03-2025,Himachal Pradesh,2,Northern Region,0,0.3,5.4,5.7
60177,11-03-2025,Jammu And Kashmir,1,Northern Region,0,0,0,0
60178,11-03-2025,Jharkhand,20,Eastern Region,0,0,0,0
60179,11-03-2025,Karnataka,29,Southern Region,33.91,36.68,8.51,79.1
60180,11-03-2025,Kerala,32,Southern Region,0.51,1.42,0,1.93
60181,11-03-2025,Ladakh,37,Northern Region,0,0,0,0
60182,11-03-2025,Madhya Pradesh,23,Western Region,4.8,11.3,1.8,17.9
60183,11-03-2025,Maharashtra,27,Western Region,14.3,25.1,0,39.4
60184,11-03-2025,Manipur,14,North-Eastern Region,0,0,0,0
60185,11-03-2025,Meghalaya,17,North-Eastern Region,0,0,0,0
60186,11-03-2025,Mizoram,15,North-Eastern Region,0,0.14,0,0.14
60187,11-03-2025,Nagaland,13,North-Eastern Region,0,0,0,0
60188,11-03-2025,Odisha,21,Eastern Region,0,2.18,0.43,2.61
60189,11-03-2025,Puducherry,34,Southern Region,0,0.02,0,0.02
60190,11-03-2025,Punjab,3,Northern Region,0,3.11,2.19,5.3
60191,11-03-2025,Rajasthan,8,Northern Region,11.66,31.93,1.6,45.19
60192,11-03-2025,Sikkim,11,Eastern Region,0,0,0,0
60193,11-03-2025,Tamil Nadu,33,Southern Region,21.4,11.6,0,33
60194,11-03-2025,Telangana,36,Southern Region,0.84,21.66,0,22.5
60195,11-03-2025,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
60196,11-03-2025,Tripura,16,North-Eastern Region,0,0,0,0
60197,11-03-2025,Uttar Pradesh,9,Northern Region,0,17.4,0,17.4
60198,11-03-2025,Uttarakhand,5,Northern Region,0,0.57,0.46,1.03
60199,11-03-2025,West Bengal,19,Eastern Region,0,0,1.05,1.05
60200,12-03-2025,All India,99,None,84.49,251.37,26.97,362.83
60201,12-03-2025,Andhra Pradesh,28,Southern Region,10.98,16.05,0,27.03
60202,12-03-2025,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
60203,12-03-2025,Assam,18,North-Eastern Region,0,0.43,0,0.43
60204,12-03-2025,Bihar,10,Eastern Region,0,1.19,0.38,1.57
60205,12-03-2025,Chandigarh,4,Northern Region,0,0,0,0
60206,12-03-2025,Chhattisgarh,22,Western Region,0,3.4,1.1,4.5
60207,12-03-2025,Delhi,7,Northern Region,0,0,1.79,1.79
60208,12-03-2025,Goa,30,Western Region,0,0,0,0
60209,12-03-2025,Gujarat,24,Western Region,27.8,51.5,0.2,79.5
60210,12-03-2025,Haryana,6,Northern Region,0,0.83,1.76,2.59
60211,12-03-2025,Himachal Pradesh,2,Northern Region,0,0.34,5.28,5.62
60212,12-03-2025,Jammu And Kashmir,1,Northern Region,0,0,0,0
60213,12-03-2025,Jharkhand,20,Eastern Region,0,0,0,0
60214,12-03-2025,Karnataka,29,Southern Region,18.12,37.63,9.03,64.78
60215,12-03-2025,Kerala,32,Southern Region,0.19,1.09,0,1.28
60216,12-03-2025,Ladakh,37,Northern Region,0,0,0,0
60217,12-03-2025,Madhya Pradesh,23,Western Region,10.2,11.2,1.8,23.2
60218,12-03-2025,Maharashtra,27,Western Region,6.5,25.4,0,31.9
60219,12-03-2025,Manipur,14,North-Eastern Region,0,0,0,0
60220,12-03-2025,Meghalaya,17,North-Eastern Region,0,0,0,0
60221,12-03-2025,Mizoram,15,North-Eastern Region,0,0.1,0,0.1
60222,12-03-2025,Nagaland,13,North-Eastern Region,0,0,0,0
60223,12-03-2025,Odisha,21,Eastern Region,0,2.32,0.43,2.75
60224,12-03-2025,Puducherry,34,Southern Region,0,0.03,0,0.03
60225,12-03-2025,Punjab,3,Northern Region,0,3.98,2.19,6.17
60226,12-03-2025,Rajasthan,8,Northern Region,3.91,34.16,1.48,39.55
60227,12-03-2025,Sikkim,11,Eastern Region,0,0,0,0
60228,12-03-2025,Tamil Nadu,33,Southern Region,6.41,21.3,0,27.71
60229,12-03-2025,Telangana,36,Southern Region,0.38,22.21,0,22.59
60230,12-03-2025,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
60231,12-03-2025,Tripura,16,North-Eastern Region,0,0,0,0
60232,12-03-2025,Uttar Pradesh,9,Northern Region,0,17.5,0,17.5
60233,12-03-2025,Uttarakhand,5,Northern Region,0,0.71,0.43,1.14
60234,12-03-2025,West Bengal,19,Eastern Region,0,0,1.1,1.1
60235,13-03-2025,All India,99,None,109.91,278.15,27.2,415.26
60236,13-03-2025,Andhra Pradesh,28,Southern Region,9.03,15.27,0,24.3
60237,13-03-2025,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
60238,13-03-2025,Assam,18,North-Eastern Region,0,0.43,0,0.43
60239,13-03-2025,Bihar,10,Eastern Region,0,1.21,0.31,1.52
60240,13-03-2025,Chandigarh,4,Northern Region,0,0,0,0
60241,13-03-2025,Chhattisgarh,22,Western Region,0,3.8,1.1,4.9
60242,13-03-2025,Delhi,7,Northern Region,0,0,1.72,1.72
60243,13-03-2025,Goa,30,Western Region,0,0,0,0
60244,13-03-2025,Gujarat,24,Western Region,47.2,56.6,0.2,104
60245,13-03-2025,Haryana,6,Northern Region,0,0.85,1.89,2.74
60246,13-03-2025,Himachal Pradesh,2,Northern Region,0,0.34,5.5,5.84
60247,13-03-2025,Jammu And Kashmir,1,Northern Region,0,0,0,0
60248,13-03-2025,Jharkhand,20,Eastern Region,0,0,0,0
60249,13-03-2025,Karnataka,29,Southern Region,11.37,36.93,0,48.3
60250,13-03-2025,Kerala,32,Southern Region,0.16,1.59,0,1.75
60251,13-03-2025,Ladakh,37,Northern Region,0,0,0,0
60252,13-03-2025,Madhya Pradesh,23,Western Region,23.6,11.7,1.3,36.6
60253,13-03-2025,Maharashtra,27,Western Region,6.9,23.9,0,30.8
60254,13-03-2025,Manipur,14,North-Eastern Region,0,0,0,0
60255,13-03-2025,Meghalaya,17,North-Eastern Region,0,0,0,0
60256,13-03-2025,Mizoram,15,North-Eastern Region,0,0.13,0,0.13
60257,13-03-2025,Nagaland,13,North-Eastern Region,0,0,0,0
60258,13-03-2025,Odisha,21,Eastern Region,0,2.33,0.4,2.73
60259,13-03-2025,Puducherry,34,Southern Region,0,0.08,0,0.08
60260,13-03-2025,Punjab,3,Northern Region,0,3.94,2.19,6.13
60261,13-03-2025,Rajasthan,8,Northern Region,5.78,35.26,1.53,42.57
60262,13-03-2025,Sikkim,11,Eastern Region,0,0,0,0
60263,13-03-2025,Tamil Nadu,33,Southern Region,5.18,45.9,0,51.08
60264,13-03-2025,Telangana,36,Southern Region,0.69,21.74,9.66,32.09
60265,13-03-2025,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
60266,13-03-2025,Tripura,16,North-Eastern Region,0,0.02,0,0.02
60267,13-03-2025,Uttar Pradesh,9,Northern Region,0,15.4,0,15.4
60268,13-03-2025,Uttarakhand,5,Northern Region,0,0.73,0.22,0.95
60269,13-03-2025,West Bengal,19,Eastern Region,0,0,1.18,1.18
60270,14-03-2025,All India,99,None,118.02,271.4,26.19,415.61
60271,14-03-2025,Andhra Pradesh,28,Southern Region,11.74,15.54,0,27.28
60272,14-03-2025,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
60273,14-03-2025,Assam,18,North-Eastern Region,0,0.68,0,0.68
60274,14-03-2025,Bihar,10,Eastern Region,0,1.22,0.36,1.58
60275,14-03-2025,Chandigarh,4,Northern Region,0,0,0,0
60276,14-03-2025,Chhattisgarh,22,Western Region,0,3.8,1.1,4.9
60277,14-03-2025,Delhi,7,Northern Region,0,0,1.96,1.96
60278,14-03-2025,Goa,30,Western Region,0,0,0,0
60279,14-03-2025,Gujarat,24,Western Region,47.4,53,0.2,100.6
60280,14-03-2025,Haryana,6,Northern Region,0,0.63,1.77,2.4
60281,14-03-2025,Himachal Pradesh,2,Northern Region,0,0.3,5.06,5.36
60282,14-03-2025,Jammu And Kashmir,1,Northern Region,0,0,0,0
60283,14-03-2025,Jharkhand,20,Eastern Region,0,0,0,0
60284,14-03-2025,Karnataka,29,Southern Region,10.3,36.27,9.02,55.59
60285,14-03-2025,Kerala,32,Southern Region,0.08,1.53,0,1.61
60286,14-03-2025,Ladakh,37,Northern Region,0,0,0,0
60287,14-03-2025,Madhya Pradesh,23,Western Region,23.8,11.8,1.6,37.2
60288,14-03-2025,Maharashtra,27,Western Region,9.1,24.9,0,34
60289,14-03-2025,Manipur,14,North-Eastern Region,0,0,0,0
60290,14-03-2025,Meghalaya,17,North-Eastern Region,0,0,0,0
60291,14-03-2025,Mizoram,15,North-Eastern Region,0,0.07,0,0.07
60292,14-03-2025,Nagaland,13,North-Eastern Region,0,0,0,0
60293,14-03-2025,Odisha,21,Eastern Region,0,1.9,0.36,2.26
60294,14-03-2025,Puducherry,34,Southern Region,0,0.07,0,0.07
60295,14-03-2025,Punjab,3,Northern Region,0,2.54,2.19,4.73
60296,14-03-2025,Rajasthan,8,Northern Region,9.28,33.35,1.09,43.72
60297,14-03-2025,Sikkim,11,Eastern Region,0,0,0,0
60298,14-03-2025,Tamil Nadu,33,Southern Region,5.67,45.5,0,51.17
60299,14-03-2025,Telangana,36,Southern Region,0.65,20.92,0,21.57
60300,14-03-2025,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
60301,14-03-2025,Tripura,16,North-Eastern Region,0,0.02,0,0.02
60302,14-03-2025,Uttar Pradesh,9,Northern Region,0,16.7,0,16.7
60303,14-03-2025,Uttarakhand,5,Northern Region,0,0.66,0.4,1.06
60304,14-03-2025,West Bengal,19,Eastern Region,0,0,1.08,1.08
60305,15-03-2025,All India,99,None,108.22,275.8,25.37,409.39
60306,15-03-2025,Andhra Pradesh,28,Southern Region,16.93,15.43,0,32.36
60307,15-03-2025,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
60308,15-03-2025,Assam,18,North-Eastern Region,0,0.79,0,0.79
60309,15-03-2025,Bihar,10,Eastern Region,0,1.2,0.35,1.55
60310,15-03-2025,Chandigarh,4,Northern Region,0,0,0,0
60311,15-03-2025,Chhattisgarh,22,Western Region,0,3.4,0.8,4.2
60312,15-03-2025,Delhi,7,Northern Region,0,0,1.66,1.66
60313,15-03-2025,Goa,30,Western Region,0,0,0,0
60314,15-03-2025,Gujarat,24,Western Region,27.7,56.1,0,83.8
60315,15-03-2025,Haryana,6,Northern Region,0,0.88,1.6,2.48
60316,15-03-2025,Himachal Pradesh,2,Northern Region,0,0.19,4.73,4.92
60317,15-03-2025,Jammu And Kashmir,1,Northern Region,0,0,0,0
60318,15-03-2025,Jharkhand,20,Eastern Region,0,0,0,0
60319,15-03-2025,Karnataka,29,Southern Region,13.37,35.87,9.28,58.52
60320,15-03-2025,Kerala,32,Southern Region,0.06,1.52,0,1.58
60321,15-03-2025,Ladakh,37,Northern Region,0,0,0,0
60322,15-03-2025,Madhya Pradesh,23,Western Region,14.2,11.2,1.6,27
60323,15-03-2025,Maharashtra,27,Western Region,9.4,24.2,0,33.6
60324,15-03-2025,Manipur,14,North-Eastern Region,0,0,0,0
60325,15-03-2025,Meghalaya,17,North-Eastern Region,0,0,0,0
60326,15-03-2025,Mizoram,15,North-Eastern Region,0,0.13,0,0.13
60327,15-03-2025,Nagaland,13,North-Eastern Region,0,0,0,0
60328,15-03-2025,Odisha,21,Eastern Region,0,2.18,0.29,2.47
60329,15-03-2025,Puducherry,34,Southern Region,0,0.08,0,0.08
60330,15-03-2025,Punjab,3,Northern Region,0,2.51,2.19,4.7
60331,15-03-2025,Rajasthan,8,Northern Region,21.44,37.13,1.52,60.09
60332,15-03-2025,Sikkim,11,Eastern Region,0,0,0,0
60333,15-03-2025,Tamil Nadu,33,Southern Region,4.16,44.1,0,48.26
60334,15-03-2025,Telangana,36,Southern Region,0.96,21.54,0,22.5
60335,15-03-2025,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
60336,15-03-2025,Tripura,16,North-Eastern Region,0,0.02,0,0.02
60337,15-03-2025,Uttar Pradesh,9,Northern Region,0,16.7,0,16.7
60338,15-03-2025,Uttarakhand,5,Northern Region,0,0.63,0.26,0.89
60339,15-03-2025,West Bengal,19,Eastern Region,0,0,1.09,1.09
60340,16-03-2025,All India,99,None,99.07,265.76,25.32,390.15
60341,16-03-2025,Andhra Pradesh,28,Southern Region,12.12,17.59,0,29.71
60342,16-03-2025,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
60343,16-03-2025,Assam,18,North-Eastern Region,0,0.63,0,0.63
60344,16-03-2025,Bihar,10,Eastern Region,0,0.79,0.34,1.13
60345,16-03-2025,Chandigarh,4,Northern Region,0,0,0,0
60346,16-03-2025,Chhattisgarh,22,Western Region,0,3.2,0.7,3.9
60347,16-03-2025,Delhi,7,Northern Region,0,0,1.7,1.7
60348,16-03-2025,Goa,30,Western Region,0,0,0,0
60349,16-03-2025,Gujarat,24,Western Region,35.7,57.1,0,92.8
